trip,yyyy,mm,dd,rhtimei,plantID,fam,gen,epi,ssp,spcod,mtime,rhtimef,ltype,scan,nleaf,nlunit,npet,muf,mup,cii,ef,ttype,td,tl,tmu,tv,tdm,ldm,pdm,prob,checkID
10,2017,10,4,1345,202701,Fabaceae,Bocoa,viridiflora,,FABA_Bocvir,4227,2882,compound,ok?,3,,3,498,78,1,188,branch,671,111,465,381,307,251,37,,ok
10,2017,10,4,1345,202703,Chrysobalanaceae,Hirtella,duckei,,CHRY_Hirduc,4234,2889,simple,ok,5,5,5,692,30,1,111,branch,250,87,67,56,32,313,10,qr,ok
10,2017,10,4,1345,202722,Urticaceae,Pourouma,tomentosa,tomentosa FITO,URTI_Poutom-t,4352,3007,simple,ok,2,2,2,1928,673,1,228,branch,NA,NA,NA,NA,NA,744,165,,yes
10,2017,10,4,1345,202723,Annonaceae,Guatteria,poeppigiana,,ANNO_Guapoe,4230,2885,simple,ok,5,5,5,665,30,1,189,branch,434,106,185,172,88,302,14,,
10,2017,10,4,1345,202724,Annonaceae,Xylopia,polyantha,,ANNO_Xylpol,4253,2908,simple,ok,10,10,10,294,10,1,148,branch,597,94,251,267,111,131,3,,ok
10,2017,10,4,1345,202726,Euphorbiaceae,Pausandra,macropetala,,EUPH_Paumac,4221,2876,simple,ok,1,1,1,899,93,1,209,branch,NA,NA,NA,NA,NA,410,30,,
10,2017,10,4,1345,202731,Fabaceae,Bocoa,viridiflora,,FABA_Bocvir,4244,2899,compound,ok?,2,,2,770,100,1,175,branch,572,96,288,251,179,393,44,qr;rgr,ok
10,2017,10,4,1345,202734,,,,,,4304,2959,simple,ok,5,5,5,394,14,1,148,branch,607,91,330,265,207,187,4,,YES
10,2017,10,4,1345,202741,Fabaceae,Inga,lateriflora,,FABA_Inglat,4402,3057,compound,ok?,3,,3,323,48,1.25,145,branch,353,93,128,115,74,133,19,,ok
10,2017,10,4,1345,202756,Boraginaceae,Cordia,nodosa,,BORA_Cornod,4214,2869,simple,ok,5,5,5,1561,50,1.25,172,branch,NA,NA,NA,NA,NA,272,4,qr,YES
10,2017,10,4,1345,202802,Myrtaceae,Myrcia,cuprea,,MYRT_Myrcup,4300,2955,simple,ok,10,10,10,523,21,1,204,branch,393,81,122,100,77,260,9,,
10,2017,10,4,1345,202808,Vochysiaceae,Qualea,sp.A.PP,,VOCH_QuaspA,4240,2895,simple,ok,6,6,6,554,21,1,178,branch,407,94,157,146,83,213,7,,ok
10,2017,10,4,1345,202809,,,,,,4400,3055,simple,ok,10,10,10,614,19,1,263,branch,654,92,370,316,196,256,7,,YES
10,2017,10,4,1345,202811,Annonaceae,Guatteriopsis,blepharophylla,,ANNO_Gutble,4248,2903,simple,ok,5,5,5,1192,57,1,161,branch,444,92,148,140,62,503,22,,ok
10,2017,10,4,1345,202813,Fabaceae,Inga,grandiflora,Forma B PP,FABA_Inggrn-B,4447,3102,compound,ok?,0.5,,1,612,226,1.5,187,branch,540,85,263,255,132,262,88,,ok
10,2017,10,4,1345,202816,Burseraceae,Protium,decandrum,,BURS_Prodec,4454,3109,compound,ok?,0.5,,1,614,427,1.25,136,branch,NA,NA,NA,NA,NA,308,174,light,
10,2017,10,5,1345,240506,Euphorbiaceae,Pausandra,macropetala,,EUPH_Paumac,3414,2069,simple,ok,1,1,1,1313,137,1.25,234,branch,795,88,504,465,227,618,53,,
10,2017,10,5,1345,240699,Siparunaceae,Siparuna,guianensis,,SIPA_Sipgui,3329,1984,simple,ok,6,6,6,418,16,1,177,branch,236,88,56,50,22,111,4,,
10,2017,10,5,1345,240702,Siparunaceae,Siparuna,guianensis,,SIPA_Sipgui,3321,1976,simple,ok,6,6,6,965,33,1,180,branch,279,90,75,71,26,250,7,,
10,2017,10,5,1345,240715,Myrsinaceae,Cybianthus,longifolius,,MYRS_Cyblon,3301,1956,simple,ok,5,5,5,2155,122,1,443,branch,NA,NA,NA,NA,NA,478,28,q,YES
10,2017,10,5,1345,240743,Rhizophoraceae,Sterigmapetalum,obovatum,,RHIZ_Steobo,3310,1965,simple,ok,5,5,5,263,17,1,124,branch,NA,NA,NA,NA,NA,82,3,,
10,2017,10,5,1345,240771,Fabaceae,Bocoa,viridiflora,,FABA_Bocvir,3438,2093,compound,ok?,2,,2,993,107,1,190,branch,740,99,476,408,302,525,54,,ok
10,2017,10,5,1345,240774,Rubiaceae,Kutchubaea,insignis,,RUBI_Kutins,3345,2000,simple,ok,6,6,6,971,59,1,244,branch,615,98,342,293,179,371,19,,ok
10,2017,10,5,1345,240778,Sapotaceae,Pouteria,decorticans,,SAPO_Poudec,3435,2090,simple,ok,6,6,6,828,64,1,182,branch,406,92,157,131,95,402,24,rgr,
10,2017,10,5,1345,240783,Burseraceae,Protium,sp.A.PP,,BURS_ProspA,3404,2059,compound,ok?,1,,1,289,78,1,113,branch,390,79,133,115,62,141,33,,
10,2017,10,5,1345,240788,Rubiaceae,Kutchubaea,insignis,,RUBI_Kutins,3313,1968,simple,ok,7,7,7,274,9,1,121,branch,NA,NA,NA,NA,NA,88,3,,yes
10,2017,10,5,1345,240799,Fabaceae,Machaerium,macrophyllum,,FABA_Macmac,3325,1980,compound,ok?,3,,3,929,149,1,172,branch,NA,NA,NA,NA,NA,363,55,,
10,2017,10,5,1345,240812,Fabaceae,Abarema,piresii,,FABA_Abapir,3458,2113,bipinnate,ok?,3,,3,389,61,1,122,branch,519,95,230,226,131,177,45,,
10,2017,10,5,1345,240829,Ulmaceae,Ampelocera,edentula,,ULMA_Ampede,3351,2006,simple,ok,6,6,6,2156,90,1,187,branch,390,84,148,130,66,842,22,,
10,2017,10,5,1345,240843,Fabaceae,Swartzia,cuspidata,,FABA_Swacus,3417,2072,compound,ok?,4,,4,285,28,1,139,branch,355,78,100,84,57,135,12,,ok
10,2017,10,5,1345,240853,Melastomataceae,Miconia,eriodonta,,MELA_Miceri,3341,1996,simple,ok,5,5,5,1897,184,1.25,211,branch,581,95,343,292,170,837,58,,yes
10,2017,10,5,1345,240857,Fabaceae,Inga,sp.31.FITO,,FABA_Ings31,3409,2064,compound,ok?,1,,1,1180,396,1.75,175,branch,NA,NA,NA,NA,NA,462,133,,
10,2017,10,5,1345,240858,Clusiaceae,Tovomita,sp.1.FITO,,CLUS_Tovsp1,3354,2009,simple,ok,6,6,6,881,73,3,208,branch,461,91,186,156,96,404,25,,
10,2017,10,5,1345,240865,Violaceae,Rinorea,sp.1.FITO,,VIOL_Rinsp1,3401,2056,simple,ok,6,6,6,473,18,3,183,branch,389,78,105,99,45,141,5,,ok
10,2017,10,5,1345,240868,Celastraceae,Maytenus,guianensis,,CELA_Maygui,3420,2075,simple,ok,8,8,8,667,10,2.5,221,branch,393,79,119,99,67,330,4,,
10,2017,10,5,1345,240870,Quiinaceae,Quiina,sp.1.PP,,QUII_Quisp1,3334,1989,simple,ok,6,6,6,1447,62,3.5,251,branch,581,89,324,265,208,836,32,,
10,2017,10,5,1345,240876,Fabaceae,Stryphnodendron,paniculatum,,FABA_Strpan,3425,2080,bipinnate,ok?,1,,1,1377,772,1.25,119,branch,NA,NA,NA,NA,NA,486,264,qr,
10,2017,10,5,1345,240882,Myrtaceae,Myrcia,rufipila,,MYRT_Myrruf,3452,2107,simple,ok,10,10,10,481,15,1,225,branch,343,88,114,88,74,233,5,,ok
10,2017,10,5,1345,240914,Sapotaceae,Pouteria,manaosensis,,SAPO_Pouman,3316,1971,simple,ok,2,2,2,576,71,1,138,branch,NA,NA,NA,NA,NA,234,17,qr,
10,2017,10,5,1345,240927,Lauraceae,Mezilaurus,itauba,,LAUR_Mezita,3358,2013,simple,ok,5,5,5,1474,91,1.75,170,branch,498,93,242,211,113,713,33,qr;rgr,yes
10,2017,10,5,1345,240929,Lauraceae,Mezilaurus,,,,3441,2096,simple,ok,6,6,6,2321,132,1.75,201,branch,715,90,421,396,190,961,28,,yes
10,2017,10,5,1345,242310,Chrysobalanaceae,Licania,macrophylla,,CHRY_Licmac,4539,3194,simple,ok,5,5,5,697,48,1,166,branch,469,103,202,175,110,333,16,,ok
10,2017,10,5,1345,242315,Boraginaceae,Cordia,trachyphylla,,BORA_Cortra,4558,3213,simple,ok,2,2,2,2115,89,1,338,branch,NA,NA,NA,NA,NA,515,7,qr,ok
10,2017,10,5,1345,242364,Vochysiaceae,Qualea,sp.1.PFRD,,VOCH_Quasp1,3909,2564,simple,ok,30,30,30,166,3,1,124,branch,439,73,106,94,50,56,1,,
10,2017,10,5,1345,242391,Fabaceae,Swartzia,ingifolia,,FABA_Swaing,4510,3165,compound,ok?,3,,3,561,102,1,147,branch,636,90,318,278,173,262,43,,ok
10,2017,10,5,1345,242393,Chrysobalanaceae,Licania,macrophylla,,CHRY_Licmac,4526,3181,simple,ok,5,5,5,583,42,1,176,branch,403,91,158,133,85,288,15,,ok
10,2017,10,5,1345,242403,Chrysobalanaceae,Licania,laxiflora,,CHRY_Liclax,4523,3178,simple,ok,10,10,10,414,18,1,168,branch,366,102,152,126,91,212,8,,ok
10,2017,10,5,1345,242416,Fabaceae,Bocoa,viridiflora,,FABA_Bocvir,4547,3202,compound,ok?,2,,2,511,69,1,180,branch,334,100,135,113,86,256,35,,ok
10,2017,10,5,1345,242419,Burseraceae,Protium,decandrum,,BURS_Prodec,3905,2560,compound,ok?,0.5,,1,485,166,1,128,branch,NA,NA,NA,NA,NA,243,59,,
10,2017,10,5,1345,242443,Fabaceae,Inga,sp.31.FITO,,FABA_Ings31,4604,3259,compound,ok?,0.5,,1,967,568,1,183,branch,NA,NA,NA,NA,NA,365,187,,
10,2017,10,5,1345,242448,Chrysobalanaceae,Licania,macrophylla,,CHRY_Licmac,4519,3174,simple,ok,5,5,5,879,71,1.25,181,branch,574,104,340,288,204,457,27,qr,ok
10,2017,10,5,1345,242453,Caryocaraceae,Caryocar,villosum,,CARY_Carvil,4508,3163,trifoliolate,ok?,3,,3,619,157,1,136,branch,593,99,344,323,165,238,51,,
10,2017,10,5,1345,242458,Fabaceae,Bocoa,viridiflora,,FABA_Bocvir,4549,3204,compound,ok?,2,,2,609,68,1.25,194,branch,467,87,219,189,123,311,30,,ok
10,2017,10,5,1345,242471,Apocynaceae,Aspidosperma,williamii,,APOC_Aspwil,4506,3161,simple,ok,10,10,10,671,40,1.25,129,branch,645,103,405,364,222,229,10,,ok
10,2017,10,5,1345,242490,Fabaceae,Bocoa,viridiflora,,FABA_Bocvir,4543,3198,NA,ok,3,,3,822,108,NA,168,branch,792,76,533,454,342,392,50,,ok
10,2017,10,5,1345,242493,Burseraceae,Protium,decandrum,,BURS_Prodec,4600,3255,compound,ok?,0.5,,1,921,493,2,126,branch,NA,NA,NA,NA,NA,470,196,qr,
10,2017,10,5,1345,242519,Fabaceae,Swartzia,ingifolia,,FABA_Swaing,4536,3191,compound,ok?,1,,1,316,47,4,162,branch,352,89,122,105,64,172,21,,ok
10,2017,10,5,1345,242543,Fabaceae,Hymenolobium,nitidum,,FABA_Hymnit,4533,3188,compound,ok?,2,,2,913,182,2,152,branch,584,93,262,268,125,519,62,qr;rgr,ok
8,2017,NA,NA,1630,90356b,NA,NA,NA,,NA_NANA,4204,2574,NA,ok,5,,5,237,10,NA,233,branch,NA,NA,NA,NA,NA,99,5,,yes
6,2017,7,21,NA,CTRL,NA,NA,NA,,NA_NANA,NA,NA,simple,NA,NA,NA,NA,NA,NA,1,NA,branch,NA,NA,NA,NA,NA,NA,NA,,yes
7,2017,8,5,1630,SNANAP,Anacardiaceae,Anacardium,NA,,NA_NANA,4127,2497,simple,ok,7,7,7,1054,53,1,143,branch,446,103,178,169,90,453,16,,yes
10,2017,10,9,1500,SNAPAC,Euphorbiaceae,Aparisthmium,NA,,NA_NANA,3635,2135,simple,"ok, but images were identified as the closest plant from the same species (20433)",5,5,5,2024,482,3,129,branch,615,106,306,342,142,788,132,,YES
8,2017,8,18,1300,SNASPC,Apocynaceae,Aspidosperma,NA,,NA_NANA,2006,706,simple,ok,3,3,3,1114,34,1,260,branch,396,95,133,119,59,370,10,,yes
8,2017,8,22,1335,SNBROS,Moraceae,NA,NA,,NA_NANA,6922,5587,simple,ok,5,5,5,565,19,1.25,272,branch,420,101,179,166,101,248,7,rgr,yes
8,2017,8,21,1335,SNCONC,Euphorbiaceae,NA,NA,,NA_NANA,3450,2115,simple,ok,2,2,2,823,168,1.5,129,branch,NA,NA,NA,NA,NA,369,52,rgr,YES
8,2017,8,19,1300,SNGEIA,Apocynaceae,Geissospermum,argenteum,,APOC_Geiarg,1954,654,simple,ok,6,6,6,297,4,1.25,152,branch,266,98,72,64,30,136,3,,
6,2017,7,26,1500,SNTHES,Malvaceae,Theobroma,sylvestre,,MALV_Thesyl,3807,2307,simple,ok,5,5,5,879,45,1.5,207,branch,338,104,110,104,42,354,12,rgr,
