TRIP#,Date Collected,file name,plant ID,image height (px),image width (px),Leaf id,,Area pred (cm^2),Area real (px^2),Blade length (px),Tip length (px),patiole length (px),Width (px),Have holes?,Borders are damaged?,Obs
,,220533_PROB_001,,3507,2550,1,,94.30495794,1303217,,,,,N,N,
,,220533_PROB_001,,3507,2550,2,,110.7295962,1530192,,,,,N,N,
,,220533_PROB_02,,3507,2550,1,,46.60501515,644043,,,,,N,N,
,,220533_PROB_02,,3507,2550,2,,119.7614648,1655005,,,,,N,N,
,,220535_PROB_001,,3507,2550,1,,32.80918735,453396,,,,,N,N,
,,220535_PROB_001,,3507,2550,2,,24.85791847,343516,,,,,N,N,
,,220535_PROB_001,,3507,2550,3,,36.96826251,510871,,,,,N,N,
,,220535_PROB_001,,3507,2550,4,,27.88588438,385360,,,,,N,N,
,,220535_PROB_001,,3507,2550,5,,51.56623643,712603,,,,,N,N,
,,220538_INGRUB_001,,3507,2550,1,,26.43514687,365312,,,,,N,N,
,,220538_INGRUB_001,,3507,2550,2,,67.75200377,936277,,,,,N,N,
,,220538_INGRUB_001,,3507,2550,3,,82.4528058,1139430,,,,,N,N,
,,220538_INGRUB_001,,3507,2550,4,,82.31343427,1137504,,,,,N,N,
,,220538_INGRUB_02,,3507,2550,1,,43.81751216,605522,,,,,N,N,
,,220538_INGRUB_02,,3507,2550,2,,32.27572581,446024,,,,,N,N,
,,220538_INGRUB_02,,3507,2550,3,,71.54217132,988654,,,,,N,N,
,,220539_PROFER_001,,3507,2550,1,,65.86563977,910209,,,,,N,N,
,,220539_PROFER_001,,3507,2550,2,,38.16876807,527461,,,,,N,N,
,,220539_PROFER_001,,3507,2550,3,,66.66959496,921319,,,,,N,N,
,,220539_PROFER_001,,3507,2550,4,,60.71265599,838999,,,,,N,N,
,,220539_PROFER_02,,3507,2550,1,,58.76420435,812073,,,,,N,N,
,,220539_PROFER_02,,3507,2550,2,,49.63956612,685978,,,,,N,N,
,,220540_SLOLAX_001,,3507,2550,1,,64.81868893,895741,,,,,N,N,
,,220540_SLOLAX_001,,3507,2550,2,,83.71670153,1156896,,,,,N,N,
,,220540_SLOLAX_001,,3507,2550,3,,114.044627,1576003,,,,,N,N,
,,220540_SLOLAX_02,,3507,2550,1,,54.36850151,751328,,,,,N,N,
,,220540_SLOLAX_02,,3507,2550,2,,95.37463082,1317999,,,,,N,N,
,,220546_POUCOR_001,,3507,2550,1,,26.97852217,372821,,,,,N,N,
,,220546_POUCOR_001,,3507,2550,2,,65.38992406,903635,,,,,N,N,
,,220546_POUCOR_001,,3507,2550,3,,81.54833811,1126931,,,,,N,N,
,,220546_POUCOR_02,,3507,2550,1,,76.330734,1054828,,,,,N,N,
,,220546_POUCOR_02,,3507,2550,2,,54.32124834,750675,,,,,N,N,
,,220556_DUGCHR_001,,3507,2550,1,,36.71578729,507382,,,,,N,N,
,,220556_DUGCHR_001,,3507,2550,2,,33.71278668,465883,,,,,N,N,
,,220556_DUGCHR_001,,3507,2550,3,,25.3414494,350198,,,,,N,N,
,,220556_DUGCHR_001,,3507,2550,4,,39.19907537,541699,,,,,N,N,
,,220556_DUGCHR_02,,3507,2550,1,,38.3158101,529493,,,,,N,N,
,,220556_DUGCHR_02,,3507,2550,2,,43.57820704,602215,,,,,N,N,
,,220556_DUGCHR_02,,3507,2550,3,,39.34879484,543768,,,,,N,N,
,,220557_TALCER_001,,3507,2550,1,,158.9467912,2196514,,,,,N,N,
,,220557_TALCER_02,,3507,2550,1,,165.4175089,2285934,,,,,N,N,
,,220557_TALCER_02,,3507,2550,2,,137.2575127,1896786,,,,,N,N,
,,220557_TALCER_03,,3507,2550,1,,172.7931285,2387859,,,,,N,N,
,,220557_TALCER_04,,3507,2550,1,,116.2553229,1606553,,,,,N,N,
,,220557_TALCER_04,,3507,2550,2,,102.0212635,1409850,,,,,N,N,
,,220560_POUTRA_001,,3507,2550,1,,42.09968205,581783,,,,,N,N,
,,220560_POUTRA_001,,3507,2550,2,,42.71751909,590321,,,,,N,N,
,,220560_POUTRA_001,,3507,2550,3,,32.18056819,444709,,,,,N,Y,MODERATE
,,220560_POUTRA_001,,3507,2550,4,,30.95270934,427741,,,,,N,N,
,,220560_POUTRA_02,,3507,2550,1,,40.73324766,562900,,,,,N,N,
,,220561_AMPLON_001,,3507,2550,1,,91.50175213,1264479,,,,,N,N,
,,220561_AMPLON_001,,3507,2550,2,,82.28832424,1137157,,,,,N,N,
,,220561_AMPLON_02,,3507,2550,1,,90.27960997,1247590,,,,,N,N,
,,220561_AMPLON_02,,3507,2550,2,,88.60946722,1224510,,,,,N,N,
,,220561_AMPLON_03,,3507,2550,1,,60.55418057,836809,,,,,N,N,
,,220566_PAUMAC_001,,3507,2550,1,,609.4971785,8422750,,,,,N,N,
,,220568_INGCAR_001,,3507,2550,1,,39.37795721,544171,,,,,N,N,
,,220568_INGCAR_001,,3507,2550,2,,37.6644689,520492,,,,,N,N,
,,220568_INGCAR_001,,3507,2550,3,,82.55339066,1140820,,,,,N,N,
,,220568_INGCAR_001,,3507,2550,4,,100.3257213,1386419,,,,,N,N,
,,220568_INGCAR_02,,3507,2550,1,,83.55677885,1154686,,,,,N,N,
,,220568_INGCAR_02,,3507,2550,2,,81.37915294,1124593,,,,,N,N,
,,220568_INGCAR_03,,3507,2550,1,,37.27226033,515072,,,,,N,N,
,,220568_INGCAR_03,,3507,2550,2,,37.05198674,512028,,,,,N,N,
,,220574_GUADIS_001,,3507,2550,1,,55.66329633,769221,,,,,N,N,
,,220574_GUADIS_001,,3507,2550,2,,26.07955408,360398,,,,,N,N,
,,220574_GUADIS_001,,3507,2550,3,,61.74043058,853202,,,,,N,N,
,,220574_GUADIS_001,,3507,2550,4,,67.72732792,935936,,,,,N,N,
,,220574_GUADIS_02,,3507,2550,1,,56.52362246,781110,,,,,N,N,
,,220574_GUADIS_02,,3507,2550,2,,46.40601633,641293,,,,,N,N,
,,220574_GUADIS_02,,3507,2550,3,,55.15849061,762245,,,,,N,N,
,,220576_PROOPA_001,,3507,2550,1,,24.27662485,335483,,,,,N,N,
,,220576_PROOPA_001,,3507,2550,2,,26.55237526,366932,,,,,N,N,
,,220576_PROOPA_001,,3507,2550,3,,25.33956795,350172,,,,,N,N,
,,220576_PROOPA_001,,3507,2550,4,,21.95485144,303398,,,,,N,N,
,,220576_PROOPA_001,,3507,2550,5,,21.7222761,300184,,,,,N,Y,SEVERE
,,220576_PROOPA_001,,3507,2550,6,,23.88253484,330037,,,,,N,N,
,,220576_PROOPA_02,,3507,2550,1,,21.60765279,298600,,,,,N,N,
,,220576_PROOPA_02,,3507,2550,2,,26.34418632,364055,,,,,N,N,
,,220576_PROOPA_02,,3507,2550,3,,19.38877985,267937,,,,,N,N,
,,220576_PROOPA_02,,3507,2550,4,,20.60940238,284805,,,,,N,Y,SEVERE
,,220576_PROOPA_02,,3507,2550,5,,24.1062095,333128,,,,,N,N,
,,220576_PROOPA_03,,3507,2550,1,,18.67469975,258069,,,,,N,N,
,,220576_PROOPA_03,,3507,2550,2,,21.55251202,297838,,,,,N,N,
,,220576_PROOPA_03,,3507,2550,3,,20.8736728,288457,,,,,N,Y,SEVERE
,,220576_PROOPA_03,,3507,2550,4,,21.60381754,298547,,,,,N,Y,SEVERE
,,220578_ERYMAC_001,,3507,2550,1,,120.4555727,1664597,,,,,N,N,
,,220578_ERYMAC_001,,3507,2550,2,,114.4117255,1581076,,,,,N,N,
,,220578_ERYMAC_02,,3507,2550,1,,127.4095319,1760695,,,,,N,N,
,,220582_COPSP1_001,,3507,2550,1,,44.06094197,608886,,,,,N,Y,MODERATE
,,220582_COPSP1_001,,3507,2550,2,,36.83352223,509009,,,,,N,N,
,,220582_COPSP1_02,,3507,2550,1,,27.42977911,379057,,,,,N,N,
,,220582_COPSP1_02,,3507,2550,2,,50.09357286,692252,,,,,N,N,
,,220582_COPSP1_02,,3507,2550,3,,42.02333887,580728,,,,,N,N,
,,220582_COPSP1_02,,3507,2550,4,,47.44869774,655702,,,,,N,N,
,,220582_COPSP1_02,,3507,2550,5,,34.95374327,483032,,,,,N,N,
,,220582_COPSP1_03,,3507,2550,1,,43.93662199,607168,,,,,N,N,
,,220582_COPSP1_03,,3507,2550,2,,29.97870061,414281,,,,,N,N,
,,220582_COPSP1_03,,3507,2550,3,,46.5488613,643267,,,,,N,N,
,,220582_COPSP1_03,,3507,2550,4,,45.4174626,627632,,,,,N,N,
,,220582_COPSP1_04,,3507,2550,1,,46.59539084,643910,,,,,N,N,
,,220582_COPSP1_04,,3507,2550,2,,49.39099851,682543,,,,,N,N,
,,220582_COPSP1_04,,3507,2550,3,,44.47514896,614610,,,,,N,N,
,,220596_LOEROS_001,,3507,2550,1,,51.55067834,712388,,,,,N,Y,MODERATE
,,220596_LOEROS_001,,3507,2550,2,,75.43068046,1042390,,,,,N,Y,MODERATE
,,220596_LOEROS_001,,3507,2550,3,,117.4223243,1622680,,,,,N,Y,MODERATE
,,220596_LOEROS_02,,3507,2550,1,,85.05006593,1175322,,,,,N,Y,MODERATE
,,220596_LOEROS_02,,3507,2550,2,,63.54155073,878092,,,,,N,Y,MODERATE
,,220604_OURCOC_001,,3507,2550,1,,13.38907423,185026,,,,,N,N,
,,220604_OURCOC_001,,3507,2550,2,,48.94545826,676386,,,,,N,N,
,,220604_OURCOC_001,,3507,2550,3,,11.09646319,153344,,,,,N,N,
,,220604_OURCOC_001,,3507,2550,4,,42.24578336,583802,,,,,N,N,
,,220604_OURCOC_001,,3507,2550,5,,28.20695992,389797,,,,,N,N,
,,220605_ESCPED_001,,3507,2550,1,,26.34867284,364117,,,,,N,N,
,,220605_ESCPED_001,,3507,2550,2,,47.22487835,652609,,,,,N,N,
,,220605_ESCPED_001,,3507,2550,3,,22.5122652,311101,,,,,N,N,
,,220605_ESCPED_001,,3507,2550,4,,47.5345205,656888,,,,,N,N,
,,220605_ESCPED_001,,3507,2550,5,,38.4098099,530792,,,,,N,N,
,,220605_ESCPED_001,,3507,2550,6,,50.03322195,691418,,,,,N,N,
,,220609_HIRMYR_001,,3507,2550,1,,42.76419336,590966,,,,,N,N,
,,220609_HIRMYR_001,,3507,2550,2,,64.15866414,886620,,,,,N,N,
,,220609_HIRMYR_001,,3507,2550,3,,64.24398036,887799,,,,,N,N,
,,220609_HIRMYR_02,,3507,2550,1,,60.36154972,834147,,,,,N,N,
,,220609_HIRMYR_02,,3507,2550,2,,54.56257963,754010,,,,,N,N,
,,220615_VIGUG_001,,3507,2550,1,,738.0935393,10199846,,,,,N,N,
,,220615_VIGUG_02,,3507,2550,1,,728.4219076,10066192,,,,,N,N,
,,220615_VIGUG_03,,3507,2550,1,,701.1178957,9688873,,,,,N,N,
,,220620_PELVEN_001,,3507,2550,1,,21.35901282,295164,,,,,N,N,
,,220620_PELVEN_001,,3507,2550,2,,60.22181638,832216,,,,,N,N,
,,220620_PELVEN_001,,3507,2550,3,,58.11792858,803142,,,,,N,N,
,,220620_PELVEN_001,,3507,2550,4,,56.93138912,786745,,,,,N,N,
,,220620_PELVEN_001,,3507,2550,5,,23.04341112,318441,,,,,N,N,
,,220620_PELVEN_02,,3507,2550,1,,44.14900799,610103,,,,,N,N,
,,220640_POUCAM_001,,3507,2550,1,,328.4274217,4538597,,,,,N,N,
,,220640_POUCAM_02,,3507,2550,1,,145.8553468,2015601,,,,,N,N,
,,220640_POUCAM_03,,3507,2550,1,,220.3554365,3045131,,,,,N,N,
,,220641_POUTERA_001,,3507,2550,1,,83.52211687,1154207,,,,,N,N,
,,220641_POUTERA_001,,3507,2550,2,,132.5892177,1832274,,,,,N,N,
,,220641_POUTERA_001,,3507,2550,3,,108.1489796,1494530,,,,,N,N,
,,220641_POUTERA_02,,3507,2550,1,,43.77163388,604888,,,,,N,N,
,,220641_POUTERA_02,,3507,2550,2,,56.16585878,776166,,,,,N,N,
,,220641_POUTERA_02,,3507,2550,3,,115.3471646,1594003,,,,,N,N,
,,220656_IRYLAE_001,,3507,2550,1,,52.09260638,719877,,,,,N,N,
,,220656_IRYLAE_001,,3507,2550,2,,46.1156228,637280,,,,,N,N,
,,220656_IRYLAE_001,,3507,2550,3,,34.78904462,480756,,,,,N,Y,MODERATE
,,220656_IRYLAE_001,,3507,2550,4,,24.62975728,340363,,,,,N,N,
,,220656_IRYLAE_001,,3507,2550,5,,47.15121261,651591,,,,,N,N,
,,220656_MYRMAG_001,,3507,2550,1,,80.29283652,1109581,,,,,N,N,
,,220656_MYRMAG_001,,3507,2550,2,,117.2823738,1620746,,,,,N,N,
,,220656_MYRMAG_02,,3507,2550,1,,81.38154093,1124626,,,,,N,N,
,,220656_MYRMAG_02,,3507,2550,2,,75.6180288,1044979,,,,,N,N,
,,220656_MYRMAG_03,,3507,2550,1,,73.7774707,1019544,,,,,N,N,
,,220657_GUAOLI_001,,3507,2550,1,,40.19030654,555397,,,,,N,N,
,,220657_GUAOLI_001,,3507,2550,2,,49.20820906,680017,,,,,N,N,
,,220657_GUAOLI_001,,3507,2550,3,,53.83786214,743995,,,,,N,N,
,,220657_GUAOLI_001,,3507,2550,4,,68.78071908,950493,,,,,N,N,
,,220657_GUAOLI_001,,3507,2550,5,,73.44619195,1014966,,,,,N,N,
,,220660_POUCAM_001,,3507,2550,1,,163.328745,2257069,,,,,N,N,
,,220660_POUCAM_001,,3507,2550,2,,136.7532859,1889818,,,,,N,N,
,,220660_POUCAM_02,,3507,2550,1,,182.3047652,2519302,,,,,N,N,
,,220660_POUCAM_02,,3507,2550,2,,146.1226565,2019295,,,,,N,N,
,,220660_POUCAM_03,,3507,2550,1,,85.66037719,1183756,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,1,,117.485425,1623552,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,2,,123.5543822,1707420,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,3,,18.37757644,253963,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,4,,9.886260963,136620,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,5,,9.034980228,124856,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,6,,10.57306013,146111,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,7,,10.42182104,144021,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,8,,13.11626495,181256,,,,,N,N,
,,220664_MYRPAI_001,,3507,2550,9,,12.17778655,168287,,,,,N,N,
,,220667_DIPODO_001,,3507,2550,1,,18.69423782,258339,,,,,N,N,
,,220667_DIPODO_001,,3507,2550,2,,21.56488613,298009,,,,,N,N,
,,220667_DIPODO_001,,3507,2550,1,,116.2735584,1606805,,,,,N,N,
,,220667_DIPODO_02,,3507,2550,1,,135.9124255,1878198,,,,,N,N,
,,220667_DIPODO_03,,3507,2550,1,,150.25351,2076380,,,,,Y,Y,MODERATE
,,220667_DIPODO_03,,3507,2550,2,,89.69824399,1239556,,,,,N,N,
,,220667_DIPODO_04,,3507,2550,1,,149.5952219,2067283,,,,,N,N,
,,220667_DIPODO_04,,3507,2550,2,,88.94588376,1229159,,,,,N,N,
,,220677_INGCAP_001,,3507,2550,1,,146.4659475,2024039,,,,,N,N,
,,220677_INGCAP_001,,3507,2550,2,,58.95589448,814722,,,,,N,N,
,,220677_INGCAP_001,,3507,2550,3,,53.93244084,745302,,,,,N,N,
,,220677_INGCAP_02,,3507,2550,1,,65.1509084,900332,,,,,N,N,
,,220677_INGCAP_02,,3507,2550,2,,30.83975038,426180,,,,,N,N,
,,220677_INGCAP_02,,3507,2550,3,,37.709117,521109,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,1,,33.68731483,465531,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,2,,5.106526597,70568,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,3,,13.18081293,182148,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,4,,13.09542434,180968,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,5,,6.32657022,87428,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,6,,12.05361129,166571,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,7,,6.583025416,90972,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,8,,12.69395329,175420,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,9,,10.12983551,139986,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,10,,11.62399095,160634,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,11,,9.869327973,136386,,,,,N,N,
,,220687_MYRRUF_001,,3507,2550,12,,7.790694931,107661,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,1,,10.47985633,144823,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,2,,6.963800597,96234,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,3,,11.61624809,160527,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,4,,12.61999809,174398,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,5,,10.80758928,149352,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,6,,11.33489995,156639,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,7,,9.691169764,133924,,,,,N,N,
,,220687_MYRRUF_02,,3507,2550,8,,9.02282321,124688,,,,,N,N,
,,220694_IRELAE_001,,3507,2550,1,,65.46728033,904704,,,,,Y,Y,MODERATE
,,220694_IRELAE_001,,3507,2550,2,,42.62851235,589091,,,,,,N,N
,,220694_IRELAE_001,,3507,2550,3,,79.37063985,1096837,,,,,Y,Y,MODERATE
,,220694_IRELAE_001,,3507,2550,4,,35.24232773,487020,,,,,,N,N
,,220694_IRELAE_001,,3507,2550,5,,68.59373256,947909,,,,,Y,Y,MODERATE
,,220695_PROPAN_02,,3507,2550,1,,34.26730591,473546,,,,,N,N,
,,220695_PROPAN_02,,3507,2550,2,,45.85772034,633716,,,,,N,N,
,,220695_PROPAN_02,,3507,2550,3,,52.1305247,720401,,,,,N,N,
,,220695_PROPAN_02,,3507,2550,4,,45.85772034,633716,,,,,N,N,
,,220695_PROPAN_03,,3507,2550,1,,45.03046419,622284,,,,,N,N,
,,220695_PROPAN_03,,3507,2550,2,,37.52654463,518586,,,,,N,N,
,,220695_PROPAN_03,,3507,2550,3,,45.1590536,624061,,,,,N,N,
,,220695_PROPAN_03,,3507,2550,4,,47.15099552,651588,,,,,N,N,
,,220695_PROPAN_04,,3507,2550,1,,37.52654463,518586,,,,,N,N,
,,220696_PROTIUN_02,,3507,2550,1,,35.57136322,491567,,,,,N,N,
,,220696_PROTIUN_02,,3507,2550,2,,65.72699187,908293,,,,,N,N,
,,220696_PROTIUN_02,,3507,2550,3,,71.58486561,989244,,,,,N,N,
,,220696_PROTIUN_02,,3507,2550,4,,56.69128801,783427,,,,,N,N,
,,220696_PROTIUN_03,,3507,2550,1,,57.07524717,788733,,,,,N,N,
,,220696_PROTIUN_03,,3507,2550,2,,53.97238533,745854,,,,,N,Y,SEVERE
,,220696_PROTIUN_03,,3507,2550,3,,63.26461675,874265,,,,,N,N,
,,220696_PROTIUN_03,,3507,2550,4,,68.21122067,942623,,,,,N,Y,SEVERE
,,220696_PROTIUN_03,,3507,2550,5,,63.25455827,874126,,,,,N,Y,SEVERE
,,220698_MICGUY_001,,3507,2550,1,,35.50811778,490693,,,,,N,N,
,,220698_MICGUY_001,,3507,2550,2,,32.90159516,454673,,,,,N,N,
,,220698_MICGUY_001,,3507,2550,3,,18.20397711,251564,,,,,N,N,
,,220698_MICGUY_001,,3507,2550,4,,30.94026287,427569,,,,,N,N,
,,220698_MICGUY_001,,3507,2550,5,,28.27302753,390710,,,,,N,N,
,,220698_MICGUY_02,,3507,2550,1,,24.41874618,337447,,,,,N,N,
,,220698_MICGUY_02,,3507,2550,2,,31.60289273,436726,,,,,N,N,
,,220698_MICGUY_02,,3507,2550,3,,32.04040067,442772,,,,,N,N,
,,220698_MICGUY_02,,3507,2550,4,,39.48006169,545582,,,,,N,N,
,,220698_MICGUY_02,,3507,2550,5,,34.21375714,472806,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,1,,23.97588337,331327,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,2,,14.95501397,206666,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,3,,15.85926457,219162,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,4,,18.9147285,261386,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,5,,21.87250211,302260,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,6,,10.90549669,150705,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,7,,19.40158814,268114,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,8,,11.9037471,164500,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,9,,17.16838729,237253,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,10,,10.50894634,145225,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,11,,20.83054433,287861,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,12,,21.26443411,293857,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,13,,21.44924973,296411,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,14,,17.82334666,246304,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,15,,17.24277667,238281,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,16,,16.70338134,230827,,,,,N,N,
,,220699_HYMPAR_001,,3507,2550,17,,15.79992674,218342,,,,,N,N,
,,22071_PROFER_02,,3507,2550,1,,97.89178488,1352784,,,,,N,N,
,,22071_PROFER_02,,3507,2550,2,,111.8750334,1546021,,,,,N,N,
,,22071_PROFER_02,,3507,2550,3,,67.78022542,936667,,,,,N,N,
,,22071_PROFER_03,,3507,2550,1,,84.87581533,1172914,,,,,N,N,
,,22071_PROFER_03,,3507,2550,2,,80.1504981,1107614,,,,,N,N,
,,22071_PROFER_03,,3507,2550,3,,93.13542383,1287055,,,,,N,N,
,,22071_PROFER_05,,3507,2550,1,,104.51859,1444361,,,,,N,N,
,,220712_OURCOC_001,,3507,2550,1,,46.72101336,645646,,,,,N,N,
,,220712_OURCOC_001,,3507,2550,2,,87.62250548,1210871,,,,,N,N,
,,220712_OURCOC_001,,3507,2550,3,,131.1879766,1812910,,,,,N,N,
,,220712_OURCOC_03,,3507,2550,1,,88.65621385,1225156,,,,,N,N,
,,220712_OURCOC_03,,3507,2550,2,,142.5039174,1969287,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,1,,19.1169113,264180,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,2,,19.0736381,263582,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,3,,13.3283615,184187,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,4,,17.13654748,236813,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,5,,15.48341008,213968,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,6,,12.07199155,166825,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,7,,14.21546202,196446,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,8,,19.49240396,269369,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,9,,16.29821976,225228,,,,,N,N,
,,220720_ANISP1_001,,3507,2550,10,,17.43902568,240993,,,,,N,N,
,,220721_MANUULE_001,,3507,2550,1,,248.4905397,3433935,,,,,N,N,
,,220721_MANUULE_02,,3507,2550,1,,320.0089759,4422261,,,,,N,N,
,,220721_MANUULE_03,,3507,2550,1,,206.4572147,2853069,,,,,N,N,
,,220727_PAUMAC-001,,3507,2550,1,,310.4005173,4289480,,,,,N,N,
,,220727_PAUMAC-02,,3507,2550,1,,391.8568818,5415140,,,,,N,N,
,,220734_ESCGRA_001,,3507,2550,1,,157.8039591,2180721,,,,,N,N,
,,220734_ESCGRA_02,,3507,2550,1,,88.92714169,1228900,,,,,N,N,
,,220734_ESCGRA_02,,3507,2550,2,,117.2425017,1620195,,,,,N,N,
,,220736_ESCGRA_001,,3507,2550,1,,117.3255746,1621343,,,,,N,N,
,,220736_ESCGRA_001,,3507,2550,2,,134.5514907,1859391,,,,,N,N,
,,220736_ESCGRA_02,,3507,2550,1,,98.43523254,1360294,,,,,N,N,
,,220736_ESCGRA_02,,3507,2550,2,,110.2310861,1523303,,,,,N,N,
,,220736_ESCGRA_03,,3507,2550,1,,103.8521973,1435152,,,,,N,N,
,,220738_ESCAMA_001,,3507,2550,1,,43.47451057,600782,,,,,N,N,
,,220738_ESCAMA_001,,3507,2550,2,,26.90594187,371818,,,,,N,N,
,,220738_ESCAMA_001,,3507,2550,3,,30.34652278,419364,,,,,N,N,
,,220738_ESCAMA_001,,3507,2550,4,,45.20594496,624709,,,,,N,N,
,,220739_001,,3507,2550,1,,149.5194577,2066236,,,,,N,N,BROWN DOTS
,,220739_001,,3507,2550,2,,124.0851663,1714755,,,,,N,N,BROWN DOTS
,,220741_OURDIS_02,,3507,2550,1,,42.74733273,590733,,,,,N,N,
,,220741_OURDIS_02,,3507,2550,2,,9.591525632,132547,,,,,N,Y,SEVERE
,,220741_OURDIS_02,,3507,2550,3,,88.50620493,1223083,,,,,N,N,
,,220741_OURDIS_03,,3507,2550,1,,114.2761892,1579203,,,,,N,N,
,,220741_OURDIS_03,,3507,2550,2,,116.6200334,1611593,,,,,N,N,
,,220762_OURDIS_001,,3507,2550,1,,73.37115131,1013929,,,,,N,N,
,,220762_OURDIS_001,,3507,2550,2,,100.8452891,1393599,,,,,N,N,
,,220762_OURDIS_02,,3507,2550,1,,66.66395063,921241,,,,,N,N,
,,220762_OURDIS_02,,3507,2550,2,,61.79130191,853905,,,,,N,N,
,,220763_ESCPED_001,,3507,2550,1,,36.46410807,503904,,,,,N,N,
,,220763_ESCPED_001,,3507,2550,2,,32.00125217,442231,,,,,N,N,
,,220763_ESCPED_001,,3507,2550,3,,33.59049286,464193,,,,,N,N,
,,220763_ESCPED_001,,3507,2550,4,,43.73755082,604417,,,,,N,N,
,,220763_ESCPED_001,,3507,2550,5,,46.05925186,636501,,,,,N,N,
,,220777_LICHET_02,,3507,2550,1,,56.53708202,781296,,,,,N,Y,MODRATE
,,220777_LICHET_02,,3507,2550,2,,68.75908249,950194,,,,,Y,Y,MODRATE
,,220777_LICHET_02,,3507,2550,3,,79.23597192,1094976,,,,,N,N,
,,220777_LICHET_03,,3507,2550,1,,26.7605642,369809,,,,,N,N,
,,220777_LICHET_03,,3507,2550,2,,43.70050085,603905,,,,,N,N,
,,220778_PROOPA_02,,3507,2550,1,,53.43407546,738415,,,,,N,N,
,,220778_PROOPA_02,,3507,2550,2,,95.49779299,1319701,,,,,N,N,
,,220778_PROOPA_02,,3507,2550,3,,120.4165689,1664058,,,,,N,N,
,,220778_PROOPA_03,,3507,2550,1,,90.13871882,1245643,,,,,N,N,
,,220778_PROOPA_03,,3507,2550,2,,90.13871882,1245643,,,,,N,N,
,,220778_PROOPA_03,,3507,2550,3,,5.410162602,74764,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,1,,6.798378312,93948,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,2,,4.800285516,66336,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,3,,4.297795426,59392,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,4,,3.703621156,51181,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,5,,6.777971888,93666,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,6,,5.860840638,80992,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,7,,4.627844001,63953,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,8,,4.344976235,60044,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,9,,2.343192916,32381,,,,,N,N,
,,220779_INGGRA_02,,3507,2550,10,,4.353370367,60160,,,,,N,N,
